w,u,path
0.0265951743,4.0624e-06,0
0.0186595174,-0.0123537537,0
0.0186595174,-0.0123537537,0
0.0199463807,-0.0061829704,0
0.0199463807,-0.0061829704,0
0.025308311,-0.0024618135,0
0.025308311,-0.0024618135,0
0.029383378,-0.0210025999,0
0.029383378,-0.0210025999,0
0.0319571046,-0.0135927852,0
0.0319571046,-0.0135927852,0
0.0503306524,-0.0123537537,0
0.0503306524,-0.0123537537,0
0.0578373548,-0.0222416315,0
0.0578373548,-0.0222416315,0
0.0704200179,-0.023480663,0
0.0704200179,-0.023480663,0
0.0973726542,-0.0172976926,0
0.0973726542,-0.0172976926,0
0.1183199285,-0.0321335717,0
0.1183199285,-0.0321335717,0
0.1358355675,-0.0321335717,0
0.1358355675,-0.0321335717,0
0.156997319,-0.023480663,0
0.156997319,-0.023480663,0
0.1435567471,-0.0419605135,0
0.1435567471,-0.0419605135,0
0.1411974978,-0.0283677283,0
0.1411974978,-0.0283677283,0
0.1563538874,-0.0258856029,0
0.1563538874,-0.0258856029,0
0.1554959786,-0.0357775431,0
0.1554959786,-0.0357775431,0
0.1597855228,-0.0283514787,0
0.1597855228,-0.0283514787,0
0.1608579088,-0.0394824504,0
0.1608579088,-0.0394824504,0
0.1685790885,-0.0271124472,0
0.1685790885,-0.0271124472,0
0.1645040214,-0.0382434189,0
0.1645040214,-0.0382434189,0
0.1694369973,-0.0271124472,0
0.1694369973,-0.0271124472,0
0.1709383378,-0.0394702632,0
0.1709383378,-0.0394702632,0
0.1803038427,-0.029578323,0
0.1803038427,-0.029578323,0
0.1685790885,-0.0370043874,0
0.1685790885,-0.0370043874,0
0.1818051832,-0.0431751706,0
0.1818051832,-0.0431751706,0
0.1839499553,-0.0345263243,0
0.1839499553,-0.0345263243,0
0.1852368186,-0.0481191095,0
0.1852368186,-0.0481191095,0
0.1730116175,-0.0370043874,0
0.1730116175,-0.0370043874,0
0.1833065237,-0.0419361391,0
0.1833065237,-0.0419361391,0
0.1901697945,-0.0530630484,0
0.1901697945,-0.0530630484,0
0.1751563896,-0.0370043874,0
0.1751563896,-0.0370043874,0
0.1777301162,-0.0419483263,0
0.1777301162,-0.0419483263,0
0.2033958892,-0.0505890478,0
0.2033958892,-0.0505890478,0
0.1811617516,-0.0332872928,0
0.1811617516,-0.0332872928,0
0.1773011618,-0.0419483263,0
0.1773011618,-0.0419483263,0
0.1869526363,-0.0481191095,0
0.1869526363,-0.0481191095,0
0.1901697945,-0.046880078,0
0.1901697945,-0.046880078,0
0.18974084,-0.0382312317,0
0.18974084,-0.0382312317,0
0.1884539768,-0.0444142021,0
0.1884539768,-0.0444142021,0
0.1995352994,-0.0456410465,0
0.1995352994,-0.0456410465,0
0.1995352994,-0.0505890478,0
0.1995352994,-0.0505890478,0
0.1798748883,-0.0370043874,0
0.1798748883,-0.0370043874,0
0.1973905273,-0.0431751706,0
0.1973905273,-0.0431751706,0
0.195746202,-0.0431751706,0
0.195746202,-0.0431751706,0
0.1929579982,-0.0567720182,0
0.1929579982,-0.0567720182,0
0.192743521,-0.0530630484,0
0.192743521,-0.0530630484,0
0.2068275246,-0.0530549236,0
0.2068275246,-0.0530549236,0
0.2098302055,-0.0505890478,0
0.2098302055,-0.0505890478,0
0.18974084,-0.0407092948,0
0.18974084,-0.0407092948,0
0.1923145666,-0.0369922002,0
0.1923145666,-0.0369922002,0
0.2061840929,-0.0382190445,0
0.2061840929,-0.0382190445,0
0.2036103664,-0.039458076,0
0.2036103664,-0.039458076,0
0.195746202,-0.0456410465,0
0.195746202,-0.0456410465,0
0.2068275246,-0.0431629834,0
0.2068275246,-0.0431629834,0
0.2061840929,-0.0431629834,0
0.2061840929,-0.0431629834,0
0.2061840929,-0.0444020149,0
0.2061840929,-0.0444020149,0
0.1980339589,-0.0419361391,0
0.1980339589,-0.0419361391,0
0.2010366399,-0.0456410465,0
0.2010366399,-0.0456410465,0
0.2010366399,-0.039458076,0
0.2010366399,-0.039458076,0
0.2014655943,-0.0419361391,0
0.2014655943,-0.0419361391,0
0.2040393208,-0.0530549236,0
0.2040393208,-0.0530549236,0
0.2091867739,-0.056759831,0
0.2091867739,-0.056759831,0
0.1986773905,-0.0456410465,0
0.1986773905,-0.0456410465,0
0.1983199285,-0.0493459539,0
0.1983199285,-0.0493459539,0
0.2132618409,-0.0505890478,0
0.2132618409,-0.0505890478,0
0.2132618409,-0.0468678908,0
0.2132618409,-0.0468678908,0
0.2057551385,-0.046880078,0
0.2057551385,-0.046880078,0
0.2016800715,-0.0542939552,0
0.2016800715,-0.0542939552,0
0.2055406613,-0.0592378941,0
0.2055406613,-0.0592378941,0
0.215406613,-0.0604647384,0
0.215406613,-0.0604647384,0
0.2132618409,-0.0505890478,0
0.2132618409,-0.0505890478,0
0.2132618409,-0.0468678908,0
0.2132618409,-0.0468678908,0
0.2175513852,-0.0555207995,0
0.2175513852,-0.0555207995,0
0.2089722967,-0.0617037699,0
0.2089722967,-0.0617037699,0
0.2038248436,-0.046880078,0
0.2038248436,-0.046880078,0
0.2098302055,-0.0456410465,0
0.2098302055,-0.0456410465,0
0.2256300268,-0.0579866753,0
0.2256300268,-0.0579866753,0
0.2189812332,-0.0518118297,0
0.2189812332,-0.0518118297,0
0.2201251117,-0.0444020149,0
0.2201251117,-0.0444020149,0
0.2241286863,-0.0604647384,0
0.2241286863,-0.0604647384,0
0.2130473637,-0.0555207995,0
0.2130473637,-0.0555207995,0
0.2068275246,-0.0518240169,0
0.2068275246,-0.0518240169,0
0.214334227,-0.0592378941,0
0.214334227,-0.0592378941,0
0.2252010724,-0.0481069223,0
0.2252010724,-0.0481069223,0
0.2206970509,-0.0592257069,0
0.2206970509,-0.0592257069,0
0.2156210903,-0.0530549236,0
0.2156210903,-0.0530549236,0
0.2256300268,-0.0481069223,0
0.2256300268,-0.0481069223,0
0.2294906166,-0.0579866753,0
0.2294906166,-0.0579866753,0
0.2111170688,-0.0456410465,0
0.2111170688,-0.0456410465,0
0.2228418231,-0.056759831,0
0.2228418231,-0.056759831,0
0.2267024129,-0.0505727982,0
0.2267024129,-0.0505727982,0
0.2196246649,-0.0617037699,0
0.2196246649,-0.0617037699,0
0.2147631814,-0.0493459539,0
0.2147631814,-0.0493459539,0
0.2354959786,-0.0629306142,0
0.2354959786,-0.0629306142,0
0.2267024129,-0.0468678908,0
0.2267024129,-0.0468678908,0
0.2301340483,-0.0616915827,0
0.2301340483,-0.0616915827,0
0.2249865952,-0.0493337667,0
0.2249865952,-0.0493337667,0
0.2348525469,-0.0592257069,0
0.2348525469,-0.0592257069,0
0.225844504,-0.0666477088,0
0.225844504,-0.0666477088,0
0.2271313673,-0.0505727982,0
0.2271313673,-0.0505727982,0
0.2275603217,-0.0666477088,0
0.2275603217,-0.0666477088,0
0.2324932976,-0.0579866753,0
0.2324932976,-0.0579866753,0
0.229919571,-0.0604647384,0
0.229919571,-0.0604647384,0
0.21769437,-0.0654086773,0
0.21769437,-0.0654086773,0
0.2286327078,-0.0468678908,0
0.2286327078,-0.0468678908,0
0.2314209115,-0.053038674,0
0.2314209115,-0.053038674,0
0.2249865952,-0.0617037699,0
0.2249865952,-0.0617037699,0
0.2236997319,-0.0579988625,0
0.2236997319,-0.0579988625,0
0.2316353887,-0.0518118297,0
0.2316353887,-0.0518118297,0
0.2204825737,-0.0592257069,0
0.2204825737,-0.0592257069,0
0.2194816801,-0.0666477088,0
0.2194816801,-0.0666477088,0
0.2252010724,-0.0530549236,0
0.2252010724,-0.0530549236,0
0.2339946381,-0.0505727982,0
0.2339946381,-0.0505727982,0
0.2234852547,-0.0604647384,0
0.2234852547,-0.0604647384,0
0.2271313673,-0.0629306142,0
0.2271313673,-0.0629306142,0
0.2249865952,-0.0641696458,0
0.2249865952,-0.0641696458,0
0.2249865952,-0.0518118297,0
0.2249865952,-0.0518118297,0
0.2252010724,-0.0542777056,0
0.2252010724,-0.0542777056,0
0.2252010724,-0.0555207995,0
0.2252010724,-0.0555207995,0
0.236997319,-0.0604647384,0
0.236997319,-0.0604647384,0
0.225844504,-0.0691135847,0
0.225844504,-0.0691135847,0
0.2249865952,-0.0691135847,0
0.2249865952,-0.0691135847,0
0.2339946381,-0.0678745531,0
0.2339946381,-0.0678745531,0
0.236997319,-0.0555207995,0
0.236997319,-0.0555207995,0
0.2286327078,-0.0518118297,0
0.2286327078,-0.0518118297,0
0.2352815013,-0.0493337667,0
0.2352815013,-0.0493337667,0
0.2374262735,-0.0542777056,0
0.2374262735,-0.0542777056,0
0.2335656836,-0.0542777056,0
0.2335656836,-0.0542777056,0
0.2267024129,-0.0555207995,0
0.2267024129,-0.0555207995,0
0.2357104558,-0.053038674,0
0.2357104558,-0.053038674,0
0.2476496872,-0.0542655184,0
0.2476496872,-0.0542655184,0
0.2404289544,-0.0542777056,0
0.2404289544,-0.0542777056,0
0.2394995532,-0.0555045499,0
0.2394995532,-0.0555045499,0
0.244432529,-0.0604525512,0
0.244432529,-0.0604525512,0
0.251510277,-0.0542655184,0
0.251510277,-0.0542655184,0
0.2431456658,-0.0555045499,0
0.2431456658,-0.0555045499,0
0.2378552279,-0.0505727982,0
0.2378552279,-0.0505727982,0
0.24,-0.053038674,0
0.24,-0.053038674,0
0.2361394102,-0.0517996425,0
0.2361394102,-0.0517996425,0
0.2333512064,-0.0691135847,0
0.2333512064,-0.0691135847,0
0.2457193923,-0.0715794605,0
0.2457193923,-0.0715794605,0
0.2534405719,-0.0653964901,0
0.2534405719,-0.0653964901,0
0.2388561215,-0.0666355216,0
0.2388561215,-0.0666355216,0
0.2397855228,-0.0579866753,0
0.2397855228,-0.0579866753,0
0.2500089366,-0.0567476438,0
0.2500089366,-0.0567476438,0
0.2452904379,-0.0555045499,0
0.2452904379,-0.0555045499,0
0.2418588025,-0.0678745531,0
0.2418588025,-0.0678745531,0
0.244432529,-0.0641574586,0
0.244432529,-0.0641574586,0
0.254512958,-0.0653964901,0
0.254512958,-0.0653964901,0
0.2573011618,-0.0592135197,0
0.2573011618,-0.0592135197,0
0.2427167113,-0.0592257069,0
0.2427167113,-0.0592257069,0
0.2590169794,-0.0715672733,0
0.2590169794,-0.0715672733,0
0.2560142985,-0.0666355216,0
0.2560142985,-0.0666355216,0
0.2417158177,-0.0592257069,0
0.2417158177,-0.0592257069,0
0.2412153709,-0.0691135847,0
0.2412153709,-0.0691135847,0
0.2521537087,-0.0666355216,0
0.2521537087,-0.0666355216,0
0.2510813226,-0.0678623659,0
0.2510813226,-0.0678623659,0
0.2446470063,-0.0579866753,0
0.2446470063,-0.0579866753,0
0.2564432529,-0.0691013975,0
0.2564432529,-0.0691013975,0
0.2523681859,-0.0678623659,0
0.2523681859,-0.0678623659,0
0.2478641644,-0.0579866753,0
0.2478641644,-0.0579866753,0
0.2391420912,-0.0740453364,0
0.2391420912,-0.0740453364,0
0.2594459339,-0.0666233344,0
0.2594459339,-0.0666233344,0
0.261590706,-0.0592135197,0
0.261590706,-0.0592135197,0
0.2536550492,-0.070340429,0
0.2536550492,-0.070340429,0
0.2455049151,-0.0616915827,0
0.2455049151,-0.0616915827,0
0.2549419124,-0.0592135197,0
0.2549419124,-0.0592135197,0
0.2536550492,-0.0691013975,0
0.2536550492,-0.0691013975,0
0.2420732797,-0.0641696458,0
0.2420732797,-0.0641696458,0
0.2579445934,-0.0691013975,0
0.2579445934,-0.0691013975,0
0.2579445934,-0.0592135197,0
0.2579445934,-0.0592135197,0
0.2547274352,-0.0728063048,0
0.2547274352,-0.0728063048,0
0.2536550492,-0.062918427,0
0.2536550492,-0.062918427,0
0.262663092,-0.0765152746,0
0.262663092,-0.0765152746,0
0.2645218945,-0.0653843029,0
0.2645218945,-0.0653843029,0
0.2613762288,-0.080220182,0
0.2613762288,-0.080220182,0
0.2521537087,-0.062918427,0
0.2521537087,-0.062918427,0
0.2681680071,-0.0777543061,0
0.2681680071,-0.0777543061,0
0.2668811439,-0.0666233344,0
0.2668811439,-0.0666233344,0
0.2673815907,-0.0752721807,0
0.2673815907,-0.0752721807,0
0.2553708668,-0.062918427,0
0.2553708668,-0.062918427,0
0.2633065237,-0.0715672733,0
0.2633065237,-0.0715672733,0
0.2679535299,-0.0616793955,0
0.2679535299,-0.0616793955,0
0.2551563896,-0.0752843679,0
0.2551563896,-0.0752843679,0
0.2654512958,-0.0752721807,0
0.2654512958,-0.0752721807,0
0.2594459339,-0.0691013975,0
0.2594459339,-0.0691013975,0
0.2600893655,-0.0814592135,0
0.2600893655,-0.0814592135,0
0.262663092,-0.0653964901,0
0.262663092,-0.0653964901,0
0.2793208222,-0.0715672733,0
0.3124218052,-0.0776527462,1
0.2998391421,-0.0788917777,1
0.2998391421,-0.0788917777,1
0.3120643432,-0.0838275918,1
0.3120643432,-0.0838275918,1
0.3117783735,-0.087520312,1
0.3117783735,-0.087520312,1
0.3137086685,-0.0912252194,1
0.3137086685,-0.0912252194,1
0.3011260054,-0.0838275918,1
0.3011260054,-0.0838275918,1
0.3120643432,-0.0751868703,1
0.3120643432,-0.0751868703,1
0.3207864164,-0.0751746831,1
0.3207864164,-0.0751746831,1
0.3179982127,-0.0751746831,1
0.3179982127,-0.0751746831,1
0.3111349419,-0.0776527462,1
0.3111349419,-0.0776527462,1
0.3205719392,-0.0825885603,1
0.3205719392,-0.0825885603,1
0.3130652368,-0.0825885603,1
0.3130652368,-0.0825885603,1
0.3171403038,-0.0862934677,1
0.3171403038,-0.0862934677,1
0.3133512064,-0.0838275918,1
0.3133512064,-0.0838275918,1
0.3158534406,-0.0838154046,1
0.3158534406,-0.0838154046,1
0.3139231457,-0.0887593435,1
0.3139231457,-0.0887593435,1
0.3169258266,-0.0924520637,1
0.3169258266,-0.0924520637,1
0.3141376229,-0.0899861878,1
0.3141376229,-0.0899861878,1
0.3199285076,-0.0924520637,1
0.3199285076,-0.0924520637,1
0.3164968722,-0.0936910952,1
0.3164968722,-0.0936910952,1
0.3075603217,-0.0936910952,1
0.3075603217,-0.0936910952,1
0.3240035746,-0.0899861878,1
0.3240035746,-0.0899861878,1
0.316282395,-0.0912252194,1
0.316282395,-0.0912252194,1
0.3096336014,-0.0924642509,1
0.3096336014,-0.0924642509,1
0.3212153709,-0.0924520637,1
0.3212153709,-0.0924520637,1
0.3330116175,-0.0825763731,1
0.3330116175,-0.0825763731,1
0.3231456658,-0.0924520637,1
0.3231456658,-0.0924520637,1
0.3222877569,-0.0936910952,1
0.3222877569,-0.0936910952,1
0.3310813226,-0.0862812805,1
0.3310813226,-0.0862812805,1
0.3252904379,-0.0862812805,1
0.3252904379,-0.0862812805,1
0.3257193923,-0.087520312,1
0.3257193923,-0.087520312,1
0.3205719392,-0.0838154046,1
0.3205719392,-0.0838154046,1
0.3293655049,-0.0862812805,1
0.3293655049,-0.0862812805,1
0.3216443253,-0.0838154046,1
0.3216443253,-0.0838154046,1
0.3278641644,-0.087520312,1
0.3278641644,-0.087520312,1
0.3272207328,-0.0776446214,1
0.3272207328,-0.0776446214,1
0.3242180518,-0.0776446214,1
0.3242180518,-0.0776446214,1
0.3282216265,-0.0764137147,1
0.3282216265,-0.0764137147,1
0.3134941912,-0.0813495288,1
0.3134941912,-0.0813495288,1
0.330795353,-0.0912130322,1
0.330795353,-0.0912130322,1
0.3218588025,-0.0862812805,1
0.3928507596,-0.0961813455,2
0.3960679178,-0.0998862528,2
0.3960679178,-0.0998862528,2
0.3917783735,-0.097420377,2
0.3917783735,-0.097420377,2
0.3952100089,-0.1023683783,2
0.3952100089,-0.1023683783,2
0.3945665773,-0.0986472213,2
0.3945665773,-0.0986472213,2
0.3859874888,-0.1036074098,2
0.3859874888,-0.1036074098,2
0.403717605,-0.0912252194,2
0.403717605,-0.0912252194,2
0.3941376229,-0.1011293468,2
0.3941376229,-0.1011293468,2
0.3967113494,-0.0937032824,2
0.3967113494,-0.0937032824,2
0.3960679178,-0.0961813455,2
0.3960679178,-0.0961813455,2
0.413798034,-0.0850300617,2
0.413798034,-0.0850300617,2
0.3971403038,-0.0974081898,2
0.3971403038,-0.0974081898,2
0.3979267203,-0.0899861878,2
0.3979267203,-0.0899861878,2
0.3998570152,-0.0974081898,2
0.3998570152,-0.0974081898,2
0.4082216265,-0.1048464413,2
0.4082216265,-0.1048464413,2
0.3907059875,-0.0937032824,2
0.3907059875,-0.0937032824,2
0.4017873101,-0.1011293468,2
0.4017873101,-0.1011293468,2
0.4027167113,-0.0899861878,2
0.4027167113,-0.0899861878,2
0.4125111707,-0.0998862528,2
0.4125111707,-0.0998862528,2
0.3919928508,-0.0875081248,2
0.3919928508,-0.0875081248,2
0.4017873101,-0.0961691583,2
0.4017873101,-0.0961691583,2
0.4027167113,-0.0850300617,2
0.4027167113,-0.0850300617,2
0.4028596962,-0.0924642509,2
0.4028596962,-0.0924642509,2
0.3958534406,-0.1036074098,2
0.3958534406,-0.1036074098,2
0.4088650581,-0.0961691583,2
0.4088650581,-0.0961691583,2
0.4127256479,-0.0974081898,2
0.4127256479,-0.0974081898,2
0.4099374441,-0.0912130322,2
0.4099374441,-0.0912130322,2
0.3982126899,-0.0998862528,2
0.3982126899,-0.0998862528,2
0.4043610366,-0.0899861878,2
0.4043610366,-0.0899861878,2
0.4073637176,-0.0887471563,2
0.4073637176,-0.0887471563,2
0.3952100089,-0.1060854729,2
0.3952100089,-0.1060854729,2
0.4032886506,-0.0986472213,2
0.4032886506,-0.0986472213,2
0.4032886506,-0.0974081898,2
0.4032886506,-0.0974081898,2
0.4069347632,-0.1060854729,2
0.4069347632,-0.1060854729,2
0.3934941912,-0.0887471563,2
0.3934941912,-0.0887471563,2
0.4071492404,-0.0986472213,2
0.4071492404,-0.0986472213,2
0.4062913315,-0.0862690933,2
0.4062913315,-0.0862690933,2
0.4099374441,-0.0961691583,2
0.4099374441,-0.0961691583,2
0.4001429848,-0.1036074098,2
0.4001429848,-0.1036074098,2
0.417873101,-0.0850178746,2
0.560714924,-0.1183661033,3
0.5713672922,-0.120819792,3
0.5713672922,-0.120819792,3
0.5780160858,-0.1072879428,3
0.5780160858,-0.1072879428,3
0.5705093834,-0.1146733832,3
0.5705093834,-0.1146733832,3
0.5617873101,-0.120819792,3
0.5617873101,-0.120819792,3
0.5617873101,-0.1146733832,3
0.5617873101,-0.1146733832,3
0.5675067024,-0.1097538187,3
0.5675067024,-0.1097538187,3
0.5627882038,-0.1195929477,3
0.5627882038,-0.1195929477,3
0.5589276139,-0.1245165746,3
0.5589276139,-0.1245165746,3
0.5705093834,-0.1048220669,3
0.5705093834,-0.1048220669,3
0.5683646113,-0.1183661033,3
0.5683646113,-0.1183661033,3
0.5623592493,-0.1232897303,3
0.5623592493,-0.1232897303,3
0.5775871314,-0.1097416315,3
0.5775871314,-0.1097416315,3
0.5724396783,-0.1097538187,3
0.5724396783,-0.1097538187,3
0.5576407507,-0.1245165746,3
0.5576407507,-0.1245165746,3
0.575227882,-0.1232897303,3
0.575227882,-0.1232897303,3
0.5767292225,-0.1085147871,3
0.5767292225,-0.1085147871,3
0.5532082216,-0.1159124147,3
0.5532082216,-0.1159124147,3
0.5657908847,-0.1245165746,3
0.5657908847,-0.1245165746,3
0.5692225201,-0.1060610985,3
0.5692225201,-0.1060610985,3
0.5685790885,-0.1195929477,3
0.5685790885,-0.1195929477,3
0.5645040214,-0.1232897303,3
0.5645040214,-0.1232897303,3
0.575227882,-0.1060610985,3
0.575227882,-0.1060610985,3
0.567077748,-0.1134465388,3
0.567077748,-0.1134465388,3
0.5642895442,-0.1159002275,3
0.5642895442,-0.1159002275,3
0.5758713137,-0.1232897303,3
0.5758713137,-0.1232897303,3
0.5724396783,-0.110980663,3
0.5724396783,-0.110980663,3
0.5717962466,-0.1171270718,3
0.5717962466,-0.1171270718,3
0.5775871314,-0.1220506987,3
0.5775871314,-0.1220506987,3
0.5615013405,-0.1122075073,3
0.5615013405,-0.1122075073,3
0.5589276139,-0.1097538187,3
0.5589276139,-0.1097538187,3
0.5687935657,-0.1183661033,3
0.5687935657,-0.1183661033,3
0.5724396783,-0.1183539162,3
0.5724396783,-0.1183539162,3
0.5683646113,-0.1122075073,3
0.5683646113,-0.1122075073,3
0.5587846291,-0.1183661033,3
0.5587846291,-0.1183661033,3
0.5808042895,-0.1122075073,3
0.5808042895,-0.1122075073,3
0.5739410188,-0.110980663,3
0.7558891868,-0.1268605785,4
0.7443074173,-0.1281117972,4
0.7443074173,-0.1281117972,4
0.7494548704,-0.12809961,4
0.7494548704,-0.12809961,4
0.764253798,-0.1330435489,4
0.764253798,-0.1330435489,4
0.7475245755,-0.1243906402,4
0.7475245755,-0.1243906402,4
0.7509562109,-0.1342825804,4
0.7509562109,-0.1342825804,4
0.7567470956,-0.1367484563,4
0.7567470956,-0.1367484563,4
0.7509562109,-0.1219247644,4
0.7509562109,-0.1219247644,4
0.7509562109,-0.12809961,4
0.7509562109,-0.12809961,4
0.7533154602,-0.1231516087,4
0.7533154602,-0.1231516087,4
0.7546023235,-0.1256337342,4
0.7546023235,-0.1256337342,4
0.742663092,-0.1268727657,4
0.742663092,-0.1268727657,4
0.7671849866,-0.12809961,4
0.7671849866,-0.12809961,4
0.7558891868,-0.1256337342,4
0.7558891868,-0.1256337342,4
0.7500983021,-0.1293386415,4
0.7500983021,-0.1293386415,4
0.7651117069,-0.1318045174,4
0.7651117069,-0.1318045174,4
0.7599642538,-0.1231516087,4
0.7599642538,-0.1231516087,4
0.7481680071,-0.1281117972,4
0.7481680071,-0.1281117972,4
0.7533154602,-0.1379874878,4
0.7533154602,-0.1379874878,4
0.7563181412,-0.1206857329,4
0.7563181412,-0.1206857329,4
0.7436639857,-0.1305776731,4
0.7436639857,-0.1305776731,4
0.760178731,-0.1367484563,4
0.760178731,-0.1367484563,4
0.7658981233,-0.1219125772,4
0.7658981233,-0.1219125772,4
0.7550312779,-0.1330435489,4
0.7550312779,-0.1330435489,4
0.7588918677,-0.1367484563,4
0.7588918677,-0.1367484563,4
0.7586773905,-0.1243906402,4
0.7586773905,-0.1243906402,4
0.7546023235,-0.1293386415,4
0.7546023235,-0.1293386415,4
0.7466666667,-0.1318167046,4
0.7466666667,-0.1318167046,4
0.7644682752,-0.1182076698,4
0.7644682752,-0.1182076698,4
0.7610366399,-0.1293386415,4
0.7610366399,-0.1293386415,4
0.7394459339,-0.1342825804,4
0.7394459339,-0.1342825804,4
0.7563181412,-0.1206857329,4
0.7563181412,-0.1206857329,4
0.7658981233,-0.1219125772,4
0.7658981233,-0.1219125772,4
0.760178731,-0.1293386415,4
0.760178731,-0.1293386415,4
0.7537444147,-0.1243906402,4
0.7537444147,-0.1243906402,4
0.7610366399,-0.1268605785,4
0.7610366399,-0.1268605785,4
0.7623235031,-0.12809961,4
0.810437891,-0.1298951901,5
0.7026273458,-0.123919402,5
0.7565326184,-0.123919402,5
0.7565326184,-0.1298951901,5
0.7026273458,-0.1298951901,5
0.810437891,-0.123919402,5
0.7975692583,-0.1312073448,5
0.6924039321,-0.1250853104,5
0.7462377122,-0.1250853104,5
0.7462377122,-0.1312073448,5
0.6924039321,-0.1312073448,5
0.7975692583,-0.1250853104,5
0.8027167113,-0.1312073448,5
0.6975513852,-0.1250853104,5
0.7513851653,-0.1250853104,5
0.7513851653,-0.1312073448,5
0.6975513852,-0.1312073448,5
0.8027167113,-0.1250853104,5
0.8180875782,-0.1361675333,5
0.712922252,-0.1300414365,5
0.764253798,-0.1300414365,5
0.764253798,-0.1361675333,5
0.712922252,-0.1361675333,5
0.8180875782,-0.1300414365,5
0.8001429848,-0.1274171271,5
0.6949776586,-0.121441339,5
0.7488114388,-0.121441339,5
0.7488114388,-0.1274171271,5
0.6949776586,-0.1274171271,5
0.8001429848,-0.121441339,5
0.8052904379,-0.1373334417,5
0.6975513852,-0.1313535912,5
0.7513851653,-0.1313535912,5
0.7513851653,-0.1373334417,5
0.6975513852,-0.1373334417,5
0.8052904379,-0.1313535912,5
